TrackId,Name,Title
1115,"Tempo Rei",Unplugged
1116,"Expresso 2222",Unplugged
1117,"Aquele Abraço",Unplugged
1118,Palco,Unplugged
1119,"Toda Menina Baiana",Unplugged
1120,"Sítio Do Pica-Pau Amarelo",Unplugged
1121,"Straight Out Of Line",Faceless
1122,Faceless,Faceless
1123,Changes,Faceless
1124,"Make Me Believe",Faceless
1125,"I Stand Alone",Faceless
1126,Re-Align,Faceless
1127,"I Fucking Hate You",Faceless
1128,"Releasing The Demons",Faceless
1129,"Dead And Broken",Faceless
1130,"I Am",Faceless
1131,"The Awakening",Faceless
1132,Serenity,Faceless
1133,"American Idiot","American Idiot"
1134,"Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home","American Idiot"
1135,Holiday,"American Idiot"
1136,"Boulevard Of Broken Dreams","American Idiot"
1137,"Are We The Waiting","American Idiot"
1138,"St. Jimmy","American Idiot"
1139,"Give Me Novacaine","American Idiot"
1140,"She's A Rebel","American Idiot"
1141,"Extraordinary Girl","American Idiot"
1142,Letterbomb,"American Idiot"
1143,"Wake Me Up When September Ends","American Idiot"
1144,"Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again","American Idiot"
1145,Whatsername,"American Idiot"
1146,"Welcome to the Jungle","Appetite for Destruction"
1147,"It's So Easy","Appetite for Destruction"
1148,Nightrain,"Appetite for Destruction"
1149,"Out Ta Get Me","Appetite for Destruction"
1150,"Mr. Brownstone","Appetite for Destruction"
1151,"Paradise City","Appetite for Destruction"
1152,"My Michelle","Appetite for Destruction"
1153,"Think About You","Appetite for Destruction"
1154,"Sweet Child O' Mine","Appetite for Destruction"
1155,"You're Crazy","Appetite for Destruction"
1156,"Anything Goes","Appetite for Destruction"
1157,"Rocket Queen","Appetite for Destruction"
1158,"Right Next Door to Hell","Use Your Illusion I"
1159,"Dust N' Bones","Use Your Illusion I"
1160,"Live and Let Die","Use Your Illusion I"
1161,"Don't Cry (Original)","Use Your Illusion I"
1162,"Perfect Crime","Use Your Illusion I"
1163,"You Ain't the First","Use Your Illusion I"
1164,"Bad Obsession","Use Your Illusion I"
1165,"Back off Bitch","Use Your Illusion I"
1166,"Double Talkin' Jive","Use Your Illusion I"
1167,"November Rain","Use Your Illusion I"
1168,"The Garden","Use Your Illusion I"
1169,"Garden of Eden","Use Your Illusion I"
1170,"Don't Damn Me","Use Your Illusion I"
1171,"Bad Apples","Use Your Illusion I"
1172,"Dead Horse","Use Your Illusion I"
1173,Coma,"Use Your Illusion I"
1174,"Civil War","Use Your Illusion II"
1175,"14 Years","Use Your Illusion II"
1176,Yesterdays,"Use Your Illusion II"
1177,"Knockin' On Heaven's Door","Use Your Illusion II"
1178,"Get In The Ring","Use Your Illusion II"
1179,"Shotgun Blues","Use Your Illusion II"
1180,Breakdown,"Use Your Illusion II"
1181,"Pretty Tied Up","Use Your Illusion II"
1182,Locomotive,"Use Your Illusion II"
1183,"So Fine","Use Your Illusion II"
1184,Estranged,"Use Your Illusion II"
1185,"You Could Be Mine","Use Your Illusion II"
1186,"Don't Cry","Use Your Illusion II"
1187,"My World","Use Your Illusion II"
1188,Colibri,"Blue Moods"
1189,"Love Is The Colour","Blue Moods"
1190,"Magnetic Ocean","Blue Moods"
1191,"Deep Waters","Blue Moods"
1192,"L'Arc En Ciel De Miles","Blue Moods"
1193,Gypsy,"Blue Moods"
1194,"Journey Into Sunlight","Blue Moods"
1195,Sunchild,"Blue Moods"
1196,Millenium,"Blue Moods"
1197,"Thinking 'Bout Tomorrow","Blue Moods"
1198,"Jacob's Ladder","Blue Moods"
1199,"She Wears Black","Blue Moods"
1200,"Dark Side Of The Cog","Blue Moods"
1201,"Different World","A Matter of Life and Death"
1202,"These Colours Don't Run","A Matter of Life and Death"
1203,"Brighter Than a Thousand Suns","A Matter of Life and Death"
1204,"The Pilgrim","A Matter of Life and Death"
1205,"The Longest Day","A Matter of Life and Death"
1206,"Out of the Shadows","A Matter of Life and Death"
1207,"The Reincarnation of Benjamin Breeg","A Matter of Life and Death"
1208,"For the Greater Good of God","A Matter of Life and Death"
1209,"Lord of Light","A Matter of Life and Death"
1210,"The Legacy","A Matter of Life and Death"
1211,"Hallowed Be Thy Name (Live) [Non Album Bonus Track]","A Matter of Life and Death"
1212,"The Number Of The Beast","A Real Dead One"
1213,"The Trooper","A Real Dead One"
1214,Prowler,"A Real Dead One"
1215,Transylvania,"A Real Dead One"
1216,"Remember Tomorrow","A Real Dead One"
1217,"Where Eagles Dare","A Real Dead One"
1218,Sanctuary,"A Real Dead One"
1219,"Running Free","A Real Dead One"
1220,"Run To The Hilss","A Real Dead One"
1221,"2 Minutes To Midnight","A Real Dead One"
1222,"Iron Maiden","A Real Dead One"
1223,"Hallowed Be Thy Name","A Real Dead One"
1224,"Be Quick Or Be Dead","A Real Live One"
1225,"From Here To Eternity","A Real Live One"
1226,"Can I Play With Madness","A Real Live One"
1227,"Wasting Love","A Real Live One"
1228,Tailgunner,"A Real Live One"
1229,"The Evil That Men Do","A Real Live One"
1230,"Afraid To Shoot Strangers","A Real Live One"
1231,"Bring Your Daughter... To The Slaughter","A Real Live One"
1232,"Heaven Can Wait","A Real Live One"
1233,"The Clairvoyant","A Real Live One"
1234,"Fear Of The Dark","A Real Live One"
1235,"The Wicker Man","Brave New World"
1236,"Ghost Of The Navigator","Brave New World"
1237,"Brave New World","Brave New World"
1238,"Blood Brothers","Brave New World"
1239,"The Mercenary","Brave New World"
1240,"Dream Of Mirrors","Brave New World"
1241,"The Fallen Angel","Brave New World"
1242,"The Nomad","Brave New World"
1243,"Out Of The Silent Planet","Brave New World"
1244,"The Thin Line Between Love & Hate","Brave New World"
1245,"Wildest Dreams","Dance Of Death"
1246,Rainmaker,"Dance Of Death"
1247,"No More Lies","Dance Of Death"
1248,Montsegur,"Dance Of Death"
1249,"Dance Of Death","Dance Of Death"
1250,"Gates Of Tomorrow","Dance Of Death"
1251,"New Frontier","Dance Of Death"
1252,Paschendale,"Dance Of Death"
1253,"Face In The Sand","Dance Of Death"
1254,"Age Of Innocence","Dance Of Death"
1255,Journeyman,"Dance Of Death"
1256,"Be Quick Or Be Dead","Fear Of The Dark"
1257,"From Here To Eternity","Fear Of The Dark"
1258,"Afraid To Shoot Strangers","Fear Of The Dark"
1259,"Fear Is The Key","Fear Of The Dark"
1260,"Childhood's End","Fear Of The Dark"
1261,"Wasting Love","Fear Of The Dark"
1262,"The Fugitive","Fear Of The Dark"
1263,"Chains Of Misery","Fear Of The Dark"
1264,"The Apparition","Fear Of The Dark"
1265,"Judas Be My Guide","Fear Of The Dark"
1266,"Weekend Warrior","Fear Of The Dark"
1267,"Fear Of The Dark","Fear Of The Dark"
1268,"01 - Prowler","Iron Maiden"
1269,"02 - Sanctuary","Iron Maiden"
1270,"03 - Remember Tomorrow","Iron Maiden"
1271,"04 - Running Free","Iron Maiden"
1272,"05 - Phantom of the Opera","Iron Maiden"
1273,"06 - Transylvania","Iron Maiden"
1274,"07 - Strange World","Iron Maiden"
1275,"08 - Charlotte the Harlot","Iron Maiden"
1276,"09 - Iron Maiden","Iron Maiden"
1277,"The Ides Of March",Killers
1278,Wrathchild,Killers
1279,"Murders In The Rue Morgue",Killers
1280,"Another Life",Killers
1281,"Genghis Khan",Killers
1282,"Innocent Exile",Killers
1283,Killers,Killers
1284,"Prodigal Son",Killers
1285,Purgatory,Killers
1286,Drifter,Killers
1287,"Intro- Churchill S Speech","Live After Death"
1288,"Aces High","Live After Death"
1289,"2 Minutes To Midnight","Live After Death"
1290,"The Trooper","Live After Death"
1291,Revelations,"Live After Death"
1292,"Flight Of Icarus","Live After Death"
1293,"Rime Of The Ancient Mariner","Live After Death"
1294,Powerslave,"Live After Death"
1295,"The Number Of The Beast","Live After Death"
1296,"Hallowed Be Thy Name","Live After Death"
1297,"Iron Maiden","Live After Death"
1298,"Run To The Hills","Live After Death"
1299,"Running Free","Live After Death"
1300,Wrathchild,"Live After Death"
1301,"Acacia Avenue","Live After Death"
1302,"Children Of The Damned","Live After Death"
1303,"Die With Your Boots On","Live After Death"
1304,"Phantom Of The Opera","Live After Death"
1305,"Be Quick Or Be Dead","Live At Donington 1992 (Disc 1)"
1306,"The Number Of The Beast","Live At Donington 1992 (Disc 1)"
1307,Wrathchild,"Live At Donington 1992 (Disc 1)"
1308,"From Here To Eternity","Live At Donington 1992 (Disc 1)"
1309,"Can I Play With Madness","Live At Donington 1992 (Disc 1)"
1310,"Wasting Love","Live At Donington 1992 (Disc 1)"
1311,Tailgunner,"Live At Donington 1992 (Disc 1)"
1312,"The Evil That Men Do","Live At Donington 1992 (Disc 1)"
1313,"Afraid To Shoot Strangers","Live At Donington 1992 (Disc 1)"
1314,"Fear Of The Dark","Live At Donington 1992 (Disc 1)"
1315,"Bring Your Daughter... To The Slaughter...","Live At Donington 1992 (Disc 2)"
1316,"The Clairvoyant","Live At Donington 1992 (Disc 2)"
1317,"Heaven Can Wait","Live At Donington 1992 (Disc 2)"
1318,"Run To The Hills","Live At Donington 1992 (Disc 2)"
1319,"2 Minutes To Midnight","Live At Donington 1992 (Disc 2)"
1320,"Iron Maiden","Live At Donington 1992 (Disc 2)"
1321,"Hallowed Be Thy Name","Live At Donington 1992 (Disc 2)"
1322,"The Trooper","Live At Donington 1992 (Disc 2)"
1323,Sanctuary,"Live At Donington 1992 (Disc 2)"
1324,"Running Free","Live At Donington 1992 (Disc 2)"
1325,Tailgunner,"No Prayer For The Dying"
1326,"Holy Smoke","No Prayer For The Dying"
1327,"No Prayer For The Dying","No Prayer For The Dying"
1328,"Public Enema Number One","No Prayer For The Dying"
1329,"Fates Warning","No Prayer For The Dying"
1330,"The Assassin","No Prayer For The Dying"
1331,"Run Silent Run Deep","No Prayer For The Dying"
1332,"Hooks In You","No Prayer For The Dying"
1333,"Bring Your Daughter... ...To The Slaughter","No Prayer For The Dying"
1334,"Mother Russia","No Prayer For The Dying"
1335,"Where Eagles Dare","Piece Of Mind"
1336,Revelations,"Piece Of Mind"
1337,"Flight Of The Icarus","Piece Of Mind"
1338,"Die With Your Boots On","Piece Of Mind"
1339,"The Trooper","Piece Of Mind"
1340,"Still Life","Piece Of Mind"
1341,"Quest For Fire","Piece Of Mind"
1342,"Sun And Steel","Piece Of Mind"
1343,"To Tame A Land","Piece Of Mind"
1344,"Aces High",Powerslave
1345,"2 Minutes To Midnight",Powerslave
1346,"Losfer Words",Powerslave
1347,"Flash of The Blade",Powerslave
1348,Duelists,Powerslave
1349,"Back in the Village",Powerslave
1350,Powerslave,Powerslave
1351,"Rime of the Ancient Mariner",Powerslave
1352,Intro,"Rock In Rio [CD1]"
1353,"The Wicker Man","Rock In Rio [CD1]"
1354,"Ghost Of The Navigator","Rock In Rio [CD1]"
1355,"Brave New World","Rock In Rio [CD1]"
1356,Wrathchild,"Rock In Rio [CD1]"
1357,"2 Minutes To Midnight","Rock In Rio [CD1]"
1358,"Blood Brothers","Rock In Rio [CD1]"
1359,"Sign Of The Cross","Rock In Rio [CD1]"
1360,"The Mercenary","Rock In Rio [CD1]"
1361,"The Trooper","Rock In Rio [CD1]"
1362,"Dream Of Mirrors","Rock In Rio [CD2]"
1363,"The Clansman","Rock In Rio [CD2]"
1364,"The Evil That Men Do","Rock In Rio [CD2]"
1365,"Fear Of The Dark","Rock In Rio [CD2]"
1366,"Iron Maiden","Rock In Rio [CD2]"
1367,"The Number Of The Beast","Rock In Rio [CD2]"
1368,"Hallowed Be Thy Name","Rock In Rio [CD2]"
1369,Sanctuary,"Rock In Rio [CD2]"
1370,"Run To The Hills","Rock In Rio [CD2]"
1371,Moonchild,"Seventh Son of a Seventh Son"
1372,"Infinite Dreams","Seventh Son of a Seventh Son"
1373,"Can I Play With Madness","Seventh Son of a Seventh Son"
1374,"The Evil That Men Do","Seventh Son of a Seventh Son"
1375,"Seventh Son of a Seventh Son","Seventh Son of a Seventh Son"
1376,"The Prophecy","Seventh Son of a Seventh Son"
1377,"The Clairvoyant","Seventh Son of a Seventh Son"
1378,"Only the Good Die Young","Seventh Son of a Seventh Son"
1379,"Caught Somewhere in Time","Somewhere in Time"
1380,"Wasted Years","Somewhere in Time"
1381,"Sea of Madness","Somewhere in Time"
1382,"Heaven Can Wait","Somewhere in Time"
1383,"Stranger in a Strange Land","Somewhere in Time"
1384,"Alexander the Great","Somewhere in Time"
1385,"De Ja Vu","Somewhere in Time"
1386,"The Loneliness of the Long Dis","Somewhere in Time"
1387,"22 Acacia Avenue","The Number of The Beast"
1388,"Children of the Damned","The Number of The Beast"
1389,Gangland,"The Number of The Beast"
1390,"Hallowed Be Thy Name","The Number of The Beast"
1391,Invaders,"The Number of The Beast"
1392,"Run to the Hills","The Number of The Beast"
1393,"The Number Of The Beast","The Number of The Beast"
1394,"The Prisoner","The Number of The Beast"
1395,"Sign Of The Cross","The X Factor"
1396,"Lord Of The Flies","The X Factor"
1397,"Man On The Edge","The X Factor"
1398,"Fortunes Of War","The X Factor"
1399,"Look For The Truth","The X Factor"
1400,"The Aftermath","The X Factor"
1401,"Judgement Of Heaven","The X Factor"
1402,"Blood On The World's Hands","The X Factor"
1403,"The Edge Of Darkness","The X Factor"
1404,"2 A.M.","The X Factor"
1405,"The Unbeliever","The X Factor"
1406,Futureal,"Virtual XI"
1407,"The Angel And The Gambler","Virtual XI"
1408,"Lightning Strikes Twice","Virtual XI"
1409,"The Clansman","Virtual XI"
1410,"When Two Worlds Collide","Virtual XI"
1411,"The Educated Fool","Virtual XI"
1412,"Don't Look To The Eyes Of A Stranger","Virtual XI"
1413,"Como Estais Amigos","Virtual XI"
1414,"Please Please Please","Sex Machine"
1415,Think,"Sex Machine"
1416,"Night Train","Sex Machine"
1417,"Out Of Sight","Sex Machine"
1418,"Papa's Got A Brand New Bag Pt.1","Sex Machine"
1419,"I Got You (I Feel Good)","Sex Machine"
1420,"It's A Man's Man's Man's World","Sex Machine"
1421,"Cold Sweat","Sex Machine"
1422,"Say It Loud, I'm Black And I'm Proud Pt.1","Sex Machine"
1423,"Get Up (I Feel Like Being A) Sex Machine","Sex Machine"
1424,"Hey America","Sex Machine"
1425,"Make It Funky Pt.1","Sex Machine"
1426,"I'm A Greedy Man Pt.1","Sex Machine"
1427,"Get On The Good Foot","Sex Machine"
1428,"Get Up Offa That Thing","Sex Machine"
1429,"It's Too Funky In Here","Sex Machine"
1430,"Living In America","Sex Machine"
1431,"I'm Real","Sex Machine"
1432,"Hot Pants Pt.1","Sex Machine"
1433,"Soul Power (Live)","Sex Machine"
1434,"When You Gonna Learn (Digeridoo)","Emergency On Planet Earth"
1435,"Too Young To Die","Emergency On Planet Earth"
1436,"Hooked Up","Emergency On Planet Earth"
1437,"If I Like It, I Do It","Emergency On Planet Earth"
1438,"Music Of The Wind","Emergency On Planet Earth"
1439,"Emergency On Planet Earth","Emergency On Planet Earth"
1440,"Whatever It Is, I Just Can't Stop","Emergency On Planet Earth"
1441,"Blow Your Mind","Emergency On Planet Earth"
1442,"Revolution 1993","Emergency On Planet Earth"
1443,"Didgin' Out","Emergency On Planet Earth"
1444,"Canned Heat",Synkronized
1445,"Planet Home",Synkronized
1446,"Black Capricorn Day",Synkronized
1447,"Soul Education",Synkronized
1448,Failling,Synkronized
1449,"Destitute Illusions",Synkronized
1450,Supersonic,Synkronized
1451,Butterfly,Synkronized
1452,"Were Do We Go From Here",Synkronized
1453,"King For A Day",Synkronized
1454,"Deeper Underground",Synkronized
1455,"Just Another Story","The Return Of The Space Cowboy"
1456,"Stillness In Time","The Return Of The Space Cowboy"
1457,"Half The Man","The Return Of The Space Cowboy"
1458,"Light Years","The Return Of The Space Cowboy"
1459,"Manifest Destiny","The Return Of The Space Cowboy"
1460,"The Kids","The Return Of The Space Cowboy"
1461,"Mr. Moon","The Return Of The Space Cowboy"
1462,Scam,"The Return Of The Space Cowboy"
1463,"Journey To Arnhemland","The Return Of The Space Cowboy"
1464,"Morning Glory","The Return Of The Space Cowboy"
1465,"Space Cowboy","The Return Of The Space Cowboy"
1466,"Last Chance","Get Born"
1467,"Are You Gonna Be My Girl","Get Born"
1468,"Rollover D.J.","Get Born"
1469,"Look What You've Done","Get Born"
1470,"Get What You Need","Get Born"
1471,"Move On","Get Born"
1472,"Radio Song","Get Born"
1473,"Get Me Outta Here","Get Born"
1474,"Cold Hard Bitch","Get Born"
1475,"Come Around Again","Get Born"
1476,"Take It Or Leave It","Get Born"
1477,"Lazy Gun","Get Born"
1478,Timothy,"Get Born"
1479,"Foxy Lady","Are You Experienced?"
1480,"Manic Depression","Are You Experienced?"
1481,"Red House","Are You Experienced?"
1482,"Can You See Me","Are You Experienced?"
1483,"Love Or Confusion","Are You Experienced?"
1484,"I Don't Live Today","Are You Experienced?"
1485,"May This Be Love","Are You Experienced?"
1486,Fire,"Are You Experienced?"
1487,"Third Stone From The Sun","Are You Experienced?"
1488,Remember,"Are You Experienced?"
1489,"Are You Experienced?","Are You Experienced?"
1490,"Hey Joe","Are You Experienced?"
1491,"Stone Free","Are You Experienced?"
1492,"Purple Haze","Are You Experienced?"
1493,"51st Anniversary","Are You Experienced?"
1494,"The Wind Cries Mary","Are You Experienced?"
1495,"Highway Chile","Are You Experienced?"
1496,"Surfing with the Alien","Surfing with the Alien (Remastered)"
1497,"Ice 9","Surfing with the Alien (Remastered)"
1498,"Crushing Day","Surfing with the Alien (Remastered)"
1499,"Always With Me, Always With You","Surfing with the Alien (Remastered)"
1500,"Satch Boogie","Surfing with the Alien (Remastered)"
1501,"Hill of the Skull","Surfing with the Alien (Remastered)"
1502,Circles,"Surfing with the Alien (Remastered)"
1503,"Lords of Karma","Surfing with the Alien (Remastered)"
1504,Midnight,"Surfing with the Alien (Remastered)"
1505,Echo,"Surfing with the Alien (Remastered)"
1506,"Engenho De Dentro","Jorge Ben Jor 25 Anos"
1507,Alcohol,"Jorge Ben Jor 25 Anos"
1508,"Mama Africa","Jorge Ben Jor 25 Anos"
1509,"Salve Simpatia","Jorge Ben Jor 25 Anos"
1510,"W/Brasil (Chama O Síndico)","Jorge Ben Jor 25 Anos"
1511,"País Tropical","Jorge Ben Jor 25 Anos"
1512,"Os Alquimistas Estão Chegando","Jorge Ben Jor 25 Anos"
1513,"Charles Anjo 45","Jorge Ben Jor 25 Anos"
1514,"Selassiê","Jorge Ben Jor 25 Anos"
1515,"Menina Sarará","Jorge Ben Jor 25 Anos"
1516,"Que Maravilha","Jorge Ben Jor 25 Anos"
1517,"Santa Clara Clareou","Jorge Ben Jor 25 Anos"
1518,"Filho Maravilha","Jorge Ben Jor 25 Anos"
1519,"Taj Mahal","Jorge Ben Jor 25 Anos"
1520,Rapidamente,"Jota Quest-1995"
1521,"As Dores do Mundo","Jota Quest-1995"
1522,"Vou Pra Ai","Jota Quest-1995"
1523,"My Brother","Jota Quest-1995"
1524,"Há Quanto Tempo","Jota Quest-1995"
1525,"Vício","Jota Quest-1995"
1526,"Encontrar Alguém","Jota Quest-1995"
1527,"Dance Enquanto é Tempo","Jota Quest-1995"
1528,"A Tarde","Jota Quest-1995"
1529,"Always Be All Right","Jota Quest-1995"
1530,"Sem Sentido","Jota Quest-1995"
1531,Onibusfobia,"Jota Quest-1995"
1532,"Pura Elegancia",Cafezinho
1533,Choramingando,Cafezinho
1534,"Por Merecer",Cafezinho
1535,"No Futuro",Cafezinho
1536,"Voce Inteira",Cafezinho
1537,"Cuando A Noite Vai Chegando",Cafezinho
1538,"Naquele Dia",Cafezinho
1539,Equinocio,Cafezinho
1540,"Papelão",Cafezinho
1541,"Cuando Eu For Pro Ceu",Cafezinho
1542,"Do Nosso Amor",Cafezinho
1543,Borogodo,Cafezinho
1544,Cafezinho,Cafezinho
1545,"Enquanto O Dia Não Vem",Cafezinho
1546,"The Green Manalishi","Living After Midnight"
1547,"Living After Midnight","Living After Midnight"
1548,"Breaking The Law (Live)","Living After Midnight"
1549,"Hot Rockin'","Living After Midnight"
1550,"Heading Out To The Highway (Live)","Living After Midnight"
1551,"The Hellion","Living After Midnight"
1552,"Electric Eye","Living After Midnight"
1553,"You've Got Another Thing Comin'","Living After Midnight"
1554,"Turbo Lover","Living After Midnight"
1555,"Freewheel Burning","Living After Midnight"
1556,"Some Heads Are Gonna Roll","Living After Midnight"
1557,"Metal Meltdown","Living After Midnight"
1558,"Ram It Down","Living After Midnight"
1559,"Diamonds And Rust (Live)","Living After Midnight"
1560,"Victim Of Change (Live)","Living After Midnight"
1561,"Tyrant (Live)","Living After Midnight"
1562,"Comin' Home","Unplugged [Live]"
1563,"Plaster Caster","Unplugged [Live]"
1564,"Goin' Blind","Unplugged [Live]"
1565,"Do You Love Me","Unplugged [Live]"
1566,Domino,"Unplugged [Live]"
1567,"Sure Know Something","Unplugged [Live]"
1568,"A World Without Heroes","Unplugged [Live]"
1569,"Rock Bottom","Unplugged [Live]"
1570,"See You Tonight","Unplugged [Live]"
1571,"I Still Love You","Unplugged [Live]"
1572,"Every Time I Look At You","Unplugged [Live]"
1573,"2,000 Man","Unplugged [Live]"
1574,Beth,"Unplugged [Live]"
1575,"Nothin' To Lose","Unplugged [Live]"
1576,"Rock And Roll All Nite","Unplugged [Live]"
1577,"Immigrant Song","BBC Sessions [Disc 2] [Live]"
1578,Heartbreaker,"BBC Sessions [Disc 2] [Live]"
1579,"Since I've Been Loving You","BBC Sessions [Disc 2] [Live]"
1580,"Black Dog","BBC Sessions [Disc 2] [Live]"
1581,"Dazed And Confused","BBC Sessions [Disc 2] [Live]"
1582,"Stairway To Heaven","BBC Sessions [Disc 2] [Live]"
1583,"Going To California","BBC Sessions [Disc 2] [Live]"
1584,"That's The Way","BBC Sessions [Disc 2] [Live]"
1585,"Whole Lotta Love (Medley)","BBC Sessions [Disc 2] [Live]"
1586,"Thank You","BBC Sessions [Disc 2] [Live]"
1587,"We're Gonna Groove",Coda
1588,"Poor Tom",Coda
1589,"I Can't Quit You Baby",Coda
1590,"Walter's Walk",Coda
1591,"Ozone Baby",Coda
1592,Darlene,Coda
1593,"Bonzo's Montreux",Coda
1594,"Wearing And Tearing",Coda
1595,"The Song Remains The Same","Houses Of The Holy"
1596,"The Rain Song","Houses Of The Holy"
1597,"Over The Hills And Far Away","Houses Of The Holy"
1598,"The Crunge","Houses Of The Holy"
1599,"Dancing Days","Houses Of The Holy"
1600,"D'Yer Mak'er","Houses Of The Holy"
1601,"No Quarter","Houses Of The Holy"
1602,"The Ocean","Houses Of The Holy"
1603,"In The Evening","In Through The Out Door"
1604,"South Bound Saurez","In Through The Out Door"
1605,"Fool In The Rain","In Through The Out Door"
1606,"Hot Dog","In Through The Out Door"
1607,Carouselambra,"In Through The Out Door"
1608,"All My Love","In Through The Out Door"
1609,"I'm Gonna Crawl","In Through The Out Door"
1610,"Black Dog",IV
1611,"Rock & Roll",IV
1612,"The Battle Of Evermore",IV
1613,"Stairway To Heaven",IV
1614,"Misty Mountain Hop",IV
1615,"Four Sticks",IV
1616,"Going To California",IV
1617,"When The Levee Breaks",IV
1618,"Good Times Bad Times","Led Zeppelin I"
1619,"Babe I'm Gonna Leave You","Led Zeppelin I"
1620,"You Shook Me","Led Zeppelin I"
1621,"Dazed and Confused","Led Zeppelin I"
1622,"Your Time Is Gonna Come","Led Zeppelin I"
1623,"Black Mountain Side","Led Zeppelin I"
1624,"Communication Breakdown","Led Zeppelin I"
1625,"I Can't Quit You Baby","Led Zeppelin I"
1626,"How Many More Times","Led Zeppelin I"
1627,"Whole Lotta Love","Led Zeppelin II"
1628,"What Is And What Should Never Be","Led Zeppelin II"
1629,"The Lemon Song","Led Zeppelin II"
1630,"Thank You","Led Zeppelin II"
1631,Heartbreaker,"Led Zeppelin II"
1632,"Living Loving Maid (She's Just A Woman)","Led Zeppelin II"
1633,"Ramble On","Led Zeppelin II"
1634,"Moby Dick","Led Zeppelin II"
1635,"Bring It On Home","Led Zeppelin II"
1636,"Immigrant Song","Led Zeppelin III"
1637,Friends,"Led Zeppelin III"
1638,"Celebration Day","Led Zeppelin III"
1639,"Since I've Been Loving You","Led Zeppelin III"
1640,"Out On The Tiles","Led Zeppelin III"
1641,"Gallows Pole","Led Zeppelin III"
1642,Tangerine,"Led Zeppelin III"
1643,"That's The Way","Led Zeppelin III"
1644,"Bron-Y-Aur Stomp","Led Zeppelin III"
1645,"Hats Off To (Roy) Harper","Led Zeppelin III"
1646,"In The Light","Physical Graffiti [Disc 2]"
1647,Bron-Yr-Aur,"Physical Graffiti [Disc 2]"
1648,"Down By The Seaside","Physical Graffiti [Disc 2]"
1649,"Ten Years Gone","Physical Graffiti [Disc 2]"
1650,"Night Flight","Physical Graffiti [Disc 2]"
1651,"The Wanton Song","Physical Graffiti [Disc 2]"
1652,"Boogie With Stu","Physical Graffiti [Disc 2]"
1653,"Black Country Woman","Physical Graffiti [Disc 2]"
1654,"Sick Again","Physical Graffiti [Disc 2]"
1655,"Achilles Last Stand",Presence
1656,"For Your Life",Presence
1657,"Royal Orleans",Presence
1658,"Nobody's Fault But Mine",Presence
1659,"Candy Store Rock",Presence
1660,"Hots On For Nowhere",Presence
1661,"Tea For One",Presence
1662,"Rock & Roll","The Song Remains The Same (Disc 1)"
1663,"Celebration Day","The Song Remains The Same (Disc 1)"
1664,"The Song Remains The Same","The Song Remains The Same (Disc 1)"
1665,"Rain Song","The Song Remains The Same (Disc 1)"
1666,"Dazed And Confused","The Song Remains The Same (Disc 1)"
1667,"No Quarter","The Song Remains The Same (Disc 2)"
1668,"Stairway To Heaven","The Song Remains The Same (Disc 2)"
1669,"Moby Dick","The Song Remains The Same (Disc 2)"
1670,"Whole Lotta Love","The Song Remains The Same (Disc 2)"
1671,"Natália","A TempestadeTempestade Ou O Livro Dos Dias"
1672,"L'Avventura","A TempestadeTempestade Ou O Livro Dos Dias"
1673,"Música De Trabalho","A TempestadeTempestade Ou O Livro Dos Dias"
1674,"Longe Do Meu Lado","A TempestadeTempestade Ou O Livro Dos Dias"
1675,"A Via Láctea","A TempestadeTempestade Ou O Livro Dos Dias"
1676,"Música Ambiente","A TempestadeTempestade Ou O Livro Dos Dias"
1677,Aloha,"A TempestadeTempestade Ou O Livro Dos Dias"
1678,"Soul Parsifal","A TempestadeTempestade Ou O Livro Dos Dias"
1679,Dezesseis,"A TempestadeTempestade Ou O Livro Dos Dias"
1680,"Mil Pedaços","A TempestadeTempestade Ou O Livro Dos Dias"
1681,Leila,"A TempestadeTempestade Ou O Livro Dos Dias"
1682,"1º De Julho","A TempestadeTempestade Ou O Livro Dos Dias"
1683,"Esperando Por Mim","A TempestadeTempestade Ou O Livro Dos Dias"
1684,"Quando Você Voltar","A TempestadeTempestade Ou O Livro Dos Dias"
1685,"O Livro Dos Dias","A TempestadeTempestade Ou O Livro Dos Dias"
1686,"Será","Mais Do Mesmo"
1687,"Ainda É Cedo","Mais Do Mesmo"
1688,"Geração Coca-Cola","Mais Do Mesmo"
1689,"Eduardo E Mônica","Mais Do Mesmo"
1690,"Tempo Perdido","Mais Do Mesmo"
1691,Indios,"Mais Do Mesmo"
1692,"Que País É Este","Mais Do Mesmo"
1693,"Faroeste Caboclo","Mais Do Mesmo"
1694,"Há Tempos","Mais Do Mesmo"
1695,"Pais E Filhos","Mais Do Mesmo"
1696,"Meninos E Meninas","Mais Do Mesmo"
1697,"Vento No Litoral","Mais Do Mesmo"
1698,"Perfeição","Mais Do Mesmo"
1699,Giz,"Mais Do Mesmo"
1700,Dezesseis,"Mais Do Mesmo"
1701,"Antes Das Seis","Mais Do Mesmo"
1702,"Are You Gonna Go My Way","Greatest Hits"
1703,"Fly Away","Greatest Hits"
1704,"Rock And Roll Is Dead","Greatest Hits"
1705,Again,"Greatest Hits"
